fov,y,x,probability,object_intensity
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,356.0,705.0,0.4083,0.2827
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,354.7705,558.4392,0.4805,0.3365
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,354.1917,389.2187,0.6414,0.3323
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,353.2289,630.1726,0.6005,0.4969
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,351.1641,661.5119,0.4911,0.3999
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,349.4684,613.9513,0.6046,0.5197
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,348.9177,679.1306,0.5059,0.3591
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,349.1544,651.4509,0.4916,0.3973
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,348.6551,641.1078,0.5165,0.4768
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,347.4736,336.9754,0.4699,0.2208
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,347.8483,587.3298,0.4842,0.3618
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,345.3483,628.6748,0.4931,0.4059
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,342.9446,613.0771,0.4946,0.4781
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,341.0,604.0,0.4755,0.355
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,341.4421,584.5434,0.5047,0.3712
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,341.0,559.0,0.4006,0.3041
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,340.021,687.0632,0.8413,0.4781
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,339.9414,664.0605,0.8862,0.7452
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,339.0,634.0,0.4176,0.378
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,338.9553,548.8394,0.8393,0.4718
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,338.0,568.0,0.4748,0.3197
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,337.9639,481.5003,0.5188,0.2488
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,335.9933,638.9389,0.5888,0.4057
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,336.0,629.0,0.4511,0.3381
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,335.0,670.0,0.4662,0.3136
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,335.0671,559.91,0.4898,0.3282
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,332.2887,687.0442,0.6962,0.3921
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,331.4291,598.2992,0.5288,0.4211
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,330.9673,583.0275,0.6537,0.4834
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,329.0,632.0,0.412,0.3223
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,328.3649,588.3246,0.5192,0.4457
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,329.0,232.0,0.4626,0.1938
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,328.0,343.0,0.4606,0.2044
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,326.5399,668.0846,0.4846,0.2985
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,327.36,571.2974,0.5273,0.3634
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,325.6192,655.424,0.4919,0.3547
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,322.9969,615.9753,0.503,0.3813
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,321.1499,496.7893,0.5103,0.2615
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,319.9495,586.7649,0.7729,0.56
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,319.4304,419.3208,0.6487,0.3316
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,318.8143,627.0309,0.7984,0.4516
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,317.3507,608.1089,0.4892,0.3833
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,315.3363,636.0009,0.5088,0.3493
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,313.0,588.0,0.4643,0.3174
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,311.0295,610.8232,0.4858,0.3937
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,310.8429,596.4574,0.5737,0.4348
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,310.5098,552.9915,0.8226,0.5928
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,307.2799,590.5309,0.478,0.3825
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,306.9229,640.5116,0.5609,0.3259
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,302.1857,579.8344,0.4815,0.3304
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,301.7064,595.745,0.5988,0.3933
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,302.1095,568.9906,0.506,0.3332
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,301.5356,608.4571,0.4986,0.377
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,298.0,585.0,0.4543,0.3223
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,293.9601,433.7651,0.4876,0.2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,288.0,448.0,0.4187,0.1849
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,286.4393,436.7333,0.506,0.2258
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,279.226,666.3802,0.5537,0.2725
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,265.0264,648.9831,0.5089,0.2288
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,261.0248,634.9622,0.6864,0.2809
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,234.0,642.0,0.461,0.1899
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,229.1316,447.7359,0.5028,0.254
